loss,learning_rate,n_estimators,time,accuracy,precision,recall
log_loss,1.0,36,0.21926641464233398,0.8460972017673049,0.8471428571428572,0.8532374100719424
log_loss,1.0,41,0.23424911499023438,0.8372606774668631,0.839541547277937,0.8431654676258993
log_loss,1.0,46,0.2647888660430908,0.8402061855670103,0.8424068767908309,0.8460431654676259
log_loss,1.5,1,0.0069768428802490234,0.8122238586156112,0.8678929765886287,0.7467625899280576
log_loss,1.5,6,0.03789067268371582,0.8424153166421208,0.844062947067239,0.8489208633093526
log_loss,1.5,11,0.07468509674072266,0.8379970544918999,0.8388017118402282,0.8460431654676259
log_loss,1.5,16,0.09767460823059082,0.8402061855670103,0.8394886363636364,0.8503597122302158
log_loss,1.5,21,0.13657331466674805,0.8365243004418262,0.8364153627311522,0.8460431654676259
log_loss,1.5,26,0.1674177646636963,0.8321060382916053,0.8302687411598303,0.8446043165467626
log_loss,1.5,31,0.18645238876342773,0.8321060382916053,0.8293370944992948,0.8460431654676259
log_loss,1.5,36,0.24124741554260254,0.8269513991163475,0.8267045454545454,0.837410071942446
log_loss,1.5,41,0.28674745559692383,0.8276877761413843,0.8297567954220315,0.8345323741007195
log_loss,1.5,46,0.33288073539733887,0.8291605301914581,0.8311874105865522,0.8359712230215828
log_loss,2.0,1,0.007973194122314453,0.8122238586156112,0.8678929765886287,0.7467625899280576
log_loss,2.0,6,0.03954601287841797,0.7739322533136966,0.7271662763466042,0.8935251798561151
log_loss,2.0,11,0.07478094100952148,0.7871870397643593,0.7306818181818182,0.9251798561151079
log_loss,2.0,16,0.10860514640808105,0.7187039764359352,0.6684607104413348,0.8935251798561151
log_loss,2.0,21,0.14060068130493164,0.7827687776141384,0.7247191011235955,0.9280575539568345
log_loss,2.0,26,0.18076252937316895,0.572901325478645,0.5463336019339242,0.9755395683453237
log_loss,2.0,31,0.22415757179260254,0.5743740795287187,0.5469879518072289,0.9798561151079137
log_loss,2.0,36,0.243896484375,0.5714285714285714,0.545748987854251,0.9697841726618706
log_loss,2.0,41,0.2890613079071045,0.5736377025036818,0.5466237942122186,0.9784172661870504
log_loss,2.0,46,0.3423471450805664,0.5706921944035346,0.5453074433656958,0.9697841726618706
deviance,0.1,1,0.00797271728515625,0.8122238586156112,0.8678929765886287,0.7467625899280576
deviance,0.1,6,0.042856454849243164,0.8291605301914581,0.8715890850722311,0.781294964028777
deviance,0.1,11,0.07573938369750977,0.8365243004418262,0.8262068965517242,0.8618705035971223
deviance,0.1,16,0.11422133445739746,0.8357879234167894,0.8305322128851541,0.8532374100719424
deviance,0.1,21,0.14351940155029297,0.8497790868924889,0.8376891334250344,0.8762589928057554
deviance,0.1,26,0.2007441520690918,0.8608247422680413,0.8513888888888889,0.8820143884892087
deviance,0.1,31,0.25403356552124023,0.8615611192930781,0.8575458392101551,0.874820143884892
deviance,0.1,36,0.26787304878234863,0.8711340206185567,0.8693181818181818,0.8805755395683453
deviance,0.1,41,0.2740778923034668,0.8703976435935199,0.8691322901849218,0.879136690647482
deviance,0.1,46,0.2883479595184326,0.8726067746686303,0.8707386363636364,0.8820143884892087
deviance,0.5,1,0.007971525192260742,0.8122238586156112,0.8678929765886287,0.7467625899280576
deviance,0.5,6,0.03893017768859863,0.8490427098674521,0.8480113636363636,0.8589928057553957
deviance,0.5,11,0.07419347763061523,0.8622974963181149,0.8597733711048159,0.8733812949640288
deviance,0.5,16,0.10889911651611328,0.8630338733431517,0.8620199146514936,0.8719424460431655
deviance,0.5,21,0.15649175643920898,0.8637702503681886,0.8571428571428571,0.8805755395683453
deviance,0.5,26,0.1705029010772705,0.8622974963181149,0.8587570621468926,0.874820143884892
deviance,0.5,31,0.19236278533935547,0.8578792341678939,0.8505586592178771,0.8762589928057554
deviance,0.5,36,0.2239222526550293,0.8578792341678939,0.8505586592178771,0.8762589928057554
deviance,0.5,41,0.27555060386657715,0.8512518409425626,0.8457223001402524,0.8676258992805755
deviance,0.5,46,0.32795000076293945,0.8483063328424153,0.8419580419580419,0.8661870503597122
deviance,1.0,1,0.006963253021240234,0.8122238586156112,0.8678929765886287,0.7467625899280576
deviance,1.0,6,0.03786945343017578,0.853460972017673,0.8594202898550725,0.8532374100719424
deviance,1.0,11,0.0777437686920166,0.8541973490427098,0.8565279770444764,0.8589928057553957
deviance,1.0,16,0.1008601188659668,0.8460972017673049,0.8501440922190202,0.8489208633093526
deviance,1.0,21,0.13457322120666504,0.8446244477172312,0.8497109826589595,0.8460431654676259
deviance,1.0,26,0.17776179313659668,0.8379970544918999,0.8437047756874095,0.8388489208633093
deviance,1.0,31,0.22899985313415527,0.8372606774668631,0.8385714285714285,0.8446043165467626
deviance,1.0,36,0.2361743450164795,0.8460972017673049,0.8471428571428572,0.8532374100719424
deviance,1.0,41,0.26501011848449707,0.8350515463917526,0.8378766140602583,0.8402877697841726
deviance,1.0,46,0.32981395721435547,0.8409425625920471,0.8426323319027181,0.8474820143884892
deviance,1.5,1,0.009021520614624023,0.8122238586156112,0.8678929765886287,0.7467625899280576
deviance,1.5,6,0.046843528747558594,0.8424153166421208,0.844062947067239,0.8489208633093526
deviance,1.5,11,0.07272076606750488,0.8379970544918999,0.8388017118402282,0.8460431654676259
deviance,1.5,16,0.10858511924743652,0.8402061855670103,0.8394886363636364,0.8503597122302158
deviance,1.5,21,0.1407771110534668,0.8365243004418262,0.8364153627311522,0.8460431654676259
deviance,1.5,26,0.18535733222961426,0.8321060382916053,0.8302687411598303,0.8446043165467626
deviance,1.5,31,0.20626497268676758,0.8321060382916053,0.8293370944992948,0.8460431654676259
deviance,1.5,36,0.24946117401123047,0.8269513991163475,0.8267045454545454,0.837410071942446
deviance,1.5,41,0.28512048721313477,0.8276877761413843,0.8297567954220315,0.8345323741007195
deviance,1.5,46,0.32289814949035645,0.8291605301914581,0.8311874105865522,0.8359712230215828
deviance,2.0,1,0.00798940658569336,0.8122238586156112,0.8678929765886287,0.7467625899280576
deviance,2.0,6,0.0418248176574707,0.7739322533136966,0.7271662763466042,0.8935251798561151
deviance,2.0,11,0.07233142852783203,0.7871870397643593,0.7306818181818182,0.9251798561151079
deviance,2.0,16,0.11432909965515137,0.7187039764359352,0.6684607104413348,0.8935251798561151
deviance,2.0,21,0.15578436851501465,0.7827687776141384,0.7247191011235955,0.9280575539568345
deviance,2.0,26,0.17562532424926758,0.572901325478645,0.5463336019339242,0.9755395683453237
deviance,2.0,31,0.21647357940673828,0.5743740795287187,0.5469879518072289,0.9798561151079137
deviance,2.0,36,0.24762630462646484,0.5714285714285714,0.545748987854251,0.9697841726618706
deviance,2.0,41,0.30550360679626465,0.5736377025036818,0.5466237942122186,0.9784172661870504
deviance,2.0,46,0.3740077018737793,0.5706921944035346,0.5453074433656958,0.9697841726618706
exponential,0.1,1,0.008074760437011719,0.8122238586156112,0.8678929765886287,0.7467625899280576
exponential,0.1,6,0.04573941230773926,0.8291605301914581,0.8715890850722311,0.781294964028777
exponential,0.1,11,0.0837862491607666,0.8365243004418262,0.8262068965517242,0.8618705035971223
exponential,0.1,16,0.1186063289642334,0.8387334315169367,0.826027397260274,0.8676258992805755
exponential,0.1,21,0.13657689094543457,0.845360824742268,0.8335625859697386,0.8719424460431655
exponential,0.1,26,0.1863245964050293,0.8483063328424153,0.8400556328233658,0.8690647482014389
exponential,0.1,31,0.2880682945251465,0.8630338733431517,0.8609929078014185,0.8733812949640288
exponential,0.1,36,0.2830355167388916,0.8689248895434463,0.8656294200848657,0.8805755395683453
exponential,0.1,41,0.3267781734466553,0.8681885125184094,0.8654390934844193,0.879136690647482
exponential,0.1,46,0.35779881477355957,0.8689248895434463,0.8666666666666667,0.879136690647482
exponential,0.5,1,0.006972789764404297,0.8122238586156112,0.8678929765886287,0.7467625899280576
exponential,0.5,6,0.04096055030822754,0.8460972017673049,0.8531976744186046,0.8446043165467626
exponential,0.5,11,0.07442235946655273,0.8615611192930781,0.8585572842998586,0.8733812949640288
exponential,0.5,16,0.10969758033752441,0.8564064801178203,0.8581661891117478,0.8618705035971223
exponential,0.5,21,0.14734911918640137,0.8564064801178203,0.8571428571428571,0.8633093525179856
exponential,0.5,26,0.1750478744506836,0.8541973490427098,0.854493580599144,0.8618705035971223
exponential,0.5,31,0.21275067329406738,0.8564064801178203,0.8551136363636364,0.8661870503597122
exponential,0.5,36,0.23401784896850586,0.8578792341678939,0.8565340909090909,0.8676258992805755
exponential,0.5,41,0.2675483226776123,0.8556701030927835,0.8519040902679831,0.8690647482014389
exponential,0.5,46,0.2995872497558594,0.8556701030927835,0.8528995756718529,0.8676258992805755
exponential,1.0,1,0.009089946746826172,0.8122238586156112,0.8678929765886287,0.7467625899280576
exponential,1.0,6,0.03980875015258789,0.8556701030927835,0.8663729809104258,0.8489208633093526
exponential,1.0,11,0.07042956352233887,0.8556701030927835,0.8559201141226819,0.8633093525179856
exponential,1.0,16,0.09963321685791016,0.8600883652430045,0.8581560283687943,0.8705035971223022
exponential,1.0,21,0.13255572319030762,0.8564064801178203,0.8561253561253561,0.8647482014388489
exponential,1.0,26,0.17234182357788086,0.8505154639175257,0.847457627118644,0.8633093525179856
exponential,1.0,31,0.2051990032196045,0.8475699558173785,0.8475783475783476,0.8561151079136691
exponential,1.0,36,0.22289347648620605,0.8460972017673049,0.8481375358166189,0.8517985611510791
exponential,1.0,41,0.25102853775024414,0.8431516936671576,0.8462643678160919,0.8474820143884892
exponential,1.0,46,0.27904462814331055,0.8409425625920471,0.8426323319027181,0.8474820143884892
exponential,1.5,1,0.006909608840942383,0.8122238586156112,0.8678929765886287,0.7467625899280576
exponential,1.5,6,0.03687644004821777,0.8460972017673049,0.8594674556213018,0.8359712230215828
exponential,1.5,11,0.06588006019592285,0.8490427098674521,0.85,0.8561151079136691
exponential,1.5,16,0.09758353233337402,0.8519882179675994,0.8600583090379009,0.8489208633093526
exponential,1.5,21,0.13298630714416504,0.8505154639175257,0.8565217391304348,0.8503597122302158
exponential,1.5,26,0.18085479736328125,0.8497790868924889,0.8552821997105644,0.8503597122302158
exponential,1.5,31,0.2125232219696045,0.8350515463917526,0.8468335787923417,0.8273381294964028
exponential,1.5,36,0.2133183479309082,0.8446244477172312,0.8507246376811595,0.8446043165467626
exponential,1.5,41,0.23874878883361816,0.8350515463917526,0.8437956204379562,0.8316546762589928
exponential,1.5,46,0.2918124198913574,0.8365243004418262,0.8442503639010189,0.8345323741007195
exponential,2.0,1,0.008004903793334961,0.8122238586156112,0.8678929765886287,0.7467625899280576
exponential,2.0,6,0.03966331481933594,0.8100147275405007,0.8199121522693997,0.8057553956834532
exponential,2.0,11,0.07516837120056152,0.8321060382916053,0.8211829436038515,0.8589928057553957
exponential,2.0,16,0.10626029968261719,0.8173784977908689,0.8215827338129497,0.8215827338129497
exponential,2.0,21,0.1375868320465088,0.8254786450662739,0.8198324022346368,0.8446043165467626
exponential,2.0,26,0.17104339599609375,0.8173784977908689,0.817923186344239,0.8273381294964028
exponential,2.0,31,0.1973404884338379,0.8225331369661266,0.8224431818181818,0.8330935251798561
exponential,2.0,36,0.25026655197143555,0.8092783505154639,0.8087818696883853,0.8215827338129497
exponential,2.0,41,0.30123019218444824,0.8188512518409425,0.821173104434907,0.8258992805755395
exponential,2.0,46,0.3099989891052246,0.8122238586156112,0.8125,0.823021582733813
