,time,fit_score,sample_size,itterations,attempts,algorithm_name
130,1.633985996246338,13779.901096400888,20,5,6,MIMIC
131,0.0,11838.121719135872,20,5,6,Simulated Annealing
132,0.05921149253845215,14722.1393727468,20,5,8,Genetic
133,0.0003643035888671875,13103.822474095641,20,5,8,Random Hill Climb
134,0.7001886367797852,14756.891856860057,20,5,8,MIMIC
135,0.0,13103.822474095641,20,5,8,Simulated Annealing
136,0.07414841651916504,13192.272491773054,20,5,10,Genetic
137,0.0,11487.479893765409,20,5,10,Random Hill Climb
138,0.7903432846069336,13412.246562335551,20,5,10,MIMIC
139,0.0005671977996826172,11494.780160445629,20,5,10,Simulated Annealing
140,0.16145634651184082,13644.654398169514,20,5,12,Genetic
141,0.0005428791046142578,11809.807141168842,20,5,12,Random Hill Climb
142,1.0705158710479736,13953.1488137994,20,5,12,MIMIC
143,0.0005056858062744141,11648.616248765362,20,5,12,Simulated Annealing
144,0.062020063400268555,12103.37106227243,20,5,14,Genetic
145,0.00011324882507324219,10893.33998497037,20,5,14,Random Hill Climb
146,1.0487780570983887,12205.057335978174,20,5,14,MIMIC
147,0.0005381107330322266,10631.77501730629,20,5,14,Simulated Annealing
148,0.1831803321838379,12888.292617893983,20,5,16,Genetic
149,0.0,10468.81248474671,20,5,16,Random Hill Climb
150,1.8115220069885254,12693.743750435478,20,5,16,MIMIC
151,0.0,9667.238883703461,20,5,16,Simulated Annealing
152,0.1749858856201172,12400.648377655802,20,5,18,Genetic
153,0.0009937286376953125,10738.306229131433,20,5,18,Random Hill Climb
154,1.641707420349121,12516.831923260695,20,5,18,MIMIC
155,0.0008122920989990234,11164.992574173617,20,5,18,Simulated Annealing
156,0.16547369956970215,13487.696468102406,20,5,20,Genetic
157,0.00072479248046875,10267.101095096423,20,5,20,Random Hill Climb
158,1.7772023677825928,13501.77092126794,20,5,20,MIMIC
159,0.0,11108.904849470036,20,5,20,Simulated Annealing
160,0.12529969215393066,16037.613563132818,25,5,2,Genetic
161,0.0013310909271240234,14198.7370981445,25,5,2,Random Hill Climb
162,2.3594961166381836,16723.55925743419,25,5,2,MIMIC
163,0.0009961128234863281,14198.7370981445,25,5,2,Simulated Annealing
164,0.1933896541595459,16449.56600086565,25,5,4,Genetic
165,0.0009951591491699219,14061.637214078844,25,5,4,Random Hill Climb
166,1.4216728210449219,16387.26446445208,25,5,4,MIMIC
167,0.0009975433349609375,13012.668986534965,25,5,4,Simulated Annealing
168,0.13451576232910156,16425.858728686206,25,5,6,Genetic
169,0.0006954669952392578,15651.561835273387,25,5,6,Random Hill Climb
170,1.9921083450317383,17073.381616987626,25,5,6,MIMIC
171,0.0005247592926025391,14877.41172678672,25,5,6,Simulated Annealing
172,0.191117525100708,17638.774251081075,25,5,8,Genetic
173,0.0,15605.0781739846,25,5,8,Random Hill Climb
174,1.0737783908843994,18057.901493162164,25,5,8,MIMIC
175,0.0,13850.029156725457,25,5,8,Simulated Annealing
176,0.06728744506835938,15029.093711607311,25,5,10,Genetic
177,0.0,12183.440185732232,25,5,10,Random Hill Climb
178,1.1349461078643799,15263.80402480015,25,5,10,MIMIC
179,0.0,11210.385284538981,25,5,10,Simulated Annealing
180,0.06930422782897949,16250.357285769498,25,5,12,Genetic
181,0.0,15271.149197583618,25,5,12,Random Hill Climb
182,1.3147122859954834,16172.32967212511,25,5,12,MIMIC
183,0.0002796649932861328,15267.816486117405,25,5,12,Simulated Annealing
184,0.0725088119506836,15272.567229498005,25,5,14,Genetic
185,0.0004591941833496094,13381.465982421576,25,5,14,Random Hill Climb
186,0.9226617813110352,15268.130784226436,25,5,14,MIMIC
187,5.650520324707031e-05,13421.684748547226,25,5,14,Simulated Annealing
188,0.07193326950073242,16254.406769629553,25,5,16,Genetic
189,0.0,12973.377175671169,25,5,16,Random Hill Climb
190,1.32649827003479,16272.33617501796,25,5,16,MIMIC
191,0.0,13592.533941751235,25,5,16,Simulated Annealing
192,0.06948041915893555,15941.265003417613,25,5,18,Genetic
193,0.0009975433349609375,13956.752181125,25,5,18,Random Hill Climb
194,1.1990435123443604,17139.517098753633,25,5,18,MIMIC
195,0.0,13956.752181125,25,5,18,Simulated Annealing
196,0.07877302169799805,17343.83000592253,25,5,20,Genetic
197,0.0009968280792236328,12805.098182352114,25,5,20,Random Hill Climb
198,1.0512969493865967,18495.88383326125,25,5,20,MIMIC
199,0.0,15323.544224322382,25,5,20,Simulated Annealing
200,0.09259247779846191,18397.62248091261,30,5,2,Genetic
201,0.0,15251.450442591356,30,5,2,Random Hill Climb
202,1.6447815895080566,18618.69744309159,30,5,2,MIMIC
203,0.0,16131.838866810003,30,5,2,Simulated Annealing
204,0.08825564384460449,19679.385206843956,30,5,4,Genetic
205,0.0,16198.459640958687,30,5,4,Random Hill Climb
206,2.023543357849121,19181.31241760942,30,5,4,MIMIC
207,0.0,16491.050133493725,30,5,4,Simulated Annealing
208,0.16492295265197754,19015.947581508703,30,5,6,Genetic
209,0.0,18001.70008089849,30,5,6,Random Hill Climb
210,1.3345882892608643,19311.79974774187,30,5,6,MIMIC
211,0.000993490219116211,18157.24458394782,30,5,6,Simulated Annealing
212,0.08587431907653809,19477.26388557378,30,5,8,Genetic
213,0.0,17289.216449226795,30,5,8,Random Hill Climb
214,1.2916250228881836,20018.29435124576,30,5,8,MIMIC
215,0.0009906291961669922,18121.09879460725,30,5,8,Simulated Annealing
216,0.08215522766113281,19856.292799925886,30,5,10,Genetic
217,0.0010600090026855469,16488.038945766908,30,5,10,Random Hill Climb
218,1.8761413097381592,20192.896529554506,30,5,10,MIMIC
219,0.0,16469.36179027833,30,5,10,Simulated Annealing
220,0.07900309562683105,18817.828409580172,30,5,12,Genetic
221,0.0,15700.718843681723,30,5,12,Random Hill Climb
222,1.3692922592163086,18850.820537363692,30,5,12,MIMIC
223,0.0,15691.900768327945,30,5,12,Simulated Annealing
224,0.09146499633789062,19489.814340494973,30,5,14,Genetic
225,0.0,15282.285611632764,30,5,14,Random Hill Climb
226,1.364039659500122,18950.784993023142,30,5,14,MIMIC
227,0.000985860824584961,15063.586730273517,30,5,14,Simulated Annealing
228,0.0960078239440918,18352.972896248317,30,5,16,Genetic
229,0.0009970664978027344,14216.216527261058,30,5,16,Random Hill Climb
230,2.251681327819824,18672.0379702603,30,5,16,MIMIC
231,0.000997781753540039,13421.517530934405,30,5,16,Simulated Annealing
232,0.21483778953552246,18832.013371452453,30,5,18,Genetic
233,0.0006072521209716797,16730.589371661437,30,5,18,Random Hill Climb
234,3.201450824737549,19065.759971381667,30,5,18,MIMIC
235,0.0005254745483398438,16766.006907218034,30,5,18,Simulated Annealing
236,0.18059229850769043,22017.44132072531,30,5,20,Genetic
237,0.0,19254.003223812735,30,5,20,Random Hill Climb
238,3.0436604022979736,22268.527792919427,30,5,20,MIMIC
239,0.0010979175567626953,19756.401937811876,30,5,20,Simulated Annealing
240,0.22663593292236328,23338.213164298217,35,5,2,Genetic
241,0.0,18192.639099407595,35,5,2,Random Hill Climb
242,3.8823752403259277,22869.85543770534,35,5,2,MIMIC
243,0.0,18192.639099407595,35,5,2,Simulated Annealing
244,0.08310580253601074,21285.404681910626,35,5,4,Genetic
245,0.0,18246.769747470786,35,5,4,Random Hill Climb
246,1.5902364253997803,21190.62806821736,35,5,4,MIMIC
247,0.0,18246.769747470786,35,5,4,Simulated Annealing
248,0.08806657791137695,22674.916117759578,35,5,6,Genetic
249,0.0,19142.677469924623,35,5,6,Random Hill Climb
250,2.0424654483795166,22415.397886832227,35,5,6,MIMIC
251,0.0,19142.677469924623,35,5,6,Simulated Annealing
252,0.08783793449401855,24020.97346338983,35,5,8,Genetic
253,0.0009970664978027344,20866.87295049297,35,5,8,Random Hill Climb
254,1.7213165760040283,24884.22846732133,35,5,8,MIMIC
255,0.0005047321319580078,20317.383056633553,35,5,8,Simulated Annealing
256,0.11533045768737793,20903.813837314996,35,5,10,Genetic
257,0.0,19790.419352876583,35,5,10,Random Hill Climb
258,2.469282627105713,20805.306410639983,35,5,10,MIMIC
259,0.00023293495178222656,19704.283121762197,35,5,10,Simulated Annealing
260,0.1445322036743164,22306.075788944534,35,5,12,Genetic
261,0.0,18700.799831884742,35,5,12,Random Hill Climb
262,2.138331890106201,23252.775377506016,35,5,12,MIMIC
263,0.0005278587341308594,18700.799831884742,35,5,12,Simulated Annealing
264,0.08961176872253418,24056.23740142348,35,5,14,Genetic
265,0.0,20622.652913351554,35,5,14,Random Hill Climb
266,2.198124647140503,25410.022861335165,35,5,14,MIMIC
267,0.0009658336639404297,20622.652913351554,35,5,14,Simulated Annealing
268,0.20013976097106934,23544.377101964114,35,5,16,Genetic
269,0.0,20078.38269351793,35,5,16,Random Hill Climb
270,2.0521035194396973,23967.62164670364,35,5,16,MIMIC
271,0.0,20078.38269351793,35,5,16,Simulated Annealing
272,0.0916757583618164,21017.049862051917,35,5,18,Genetic
273,0.0,17734.9736259396,35,5,18,Random Hill Climb
274,1.6778278350830078,21122.23035945866,35,5,18,MIMIC
275,0.0,17687.489094395696,35,5,18,Simulated Annealing
276,0.08975529670715332,22299.078287267585,35,5,20,Genetic
277,0.0,20673.030581193325,35,5,20,Random Hill Climb
278,1.7756760120391846,23127.535542297654,35,5,20,MIMIC
279,0.0009965896606445312,20673.030581193325,35,5,20,Simulated Annealing
280,0.11065149307250977,26744.17968929678,40,5,2,Genetic
281,0.0009968280792236328,21694.794536326946,40,5,2,Random Hill Climb
282,4.993382930755615,26889.382900287514,40,5,2,MIMIC
283,0.0009975433349609375,24092.426121580786,40,5,2,Simulated Annealing
284,0.21648097038269043,23603.802073792147,40,5,4,Genetic
285,0.0,19800.154627815766,40,5,4,Random Hill Climb
286,3.4330506324768066,24357.36438875459,40,5,4,MIMIC
287,0.0005328655242919922,19805.652314594867,40,5,4,Simulated Annealing
288,0.0945742130279541,25987.55551448407,40,5,6,Genetic
289,0.0,21533.943094330083,40,5,6,Random Hill Climb
290,2.4908692836761475,25373.516800778452,40,5,6,MIMIC
291,0.0009925365447998047,21396.64073934567,40,5,6,Simulated Annealing
292,0.10476112365722656,25225.971427461547,40,5,8,Genetic
293,0.0,22818.18213747126,40,5,8,Random Hill Climb
294,2.251347303390503,24470.146410501926,40,5,8,MIMIC
295,0.0,22308.612387998073,40,5,8,Simulated Annealing
296,0.11094307899475098,25022.07206053381,40,5,10,Genetic
297,0.0,21870.199519020563,40,5,10,Random Hill Climb
298,2.6856958866119385,24398.33385547811,40,5,10,MIMIC
299,0.0009965896606445312,22238.11616450794,40,5,10,Simulated Annealing
300,0.2624063491821289,26026.99880086168,40,5,12,Genetic
301,0.0013248920440673828,22237.346420338483,40,5,12,Random Hill Climb
302,4.9671406745910645,24850.692306219134,40,5,12,MIMIC
303,0.0013051033020019531,22047.773935639918,40,5,12,Simulated Annealing
304,0.26155781745910645,26189.26578123132,40,5,14,Genetic
305,0.0009965896606445312,23001.690939358625,40,5,14,Random Hill Climb
306,4.7987236976623535,27053.028923313093,40,5,14,MIMIC
307,0.0,23184.14255140601,40,5,14,Simulated Annealing
308,0.2628953456878662,23886.001196654768,40,5,16,Genetic
309,0.0010101795196533203,19188.400589906327,40,5,16,Random Hill Climb
310,2.7019946575164795,24032.69438249004,40,5,16,MIMIC
311,0.0006930828094482422,19161.003608604533,40,5,16,Simulated Annealing
312,0.2309410572052002,23481.679947626362,40,5,18,Genetic
313,0.0009961128234863281,19765.479055454136,40,5,18,Random Hill Climb
314,4.6149232387542725,23020.823952644147,40,5,18,MIMIC
315,0.0,19266.988905136284,40,5,18,Simulated Annealing
316,0.09077835083007812,24689.629565234507,40,5,20,Genetic
317,0.0,22315.279823555247,40,5,20,Random Hill Climb
318,2.056820869445801,25138.289230640512,40,5,20,MIMIC
319,0.0,21485.716291063072,40,5,20,Simulated Annealing
320,0.09718704223632812,27593.539536813685,45,5,2,Genetic
321,0.0,23096.489341897268,45,5,2,Random Hill Climb
322,4.380281925201416,27419.033085064686,45,5,2,MIMIC
323,0.0,22562.48170925927,45,5,2,Simulated Annealing
324,0.10148739814758301,25391.188257821435,45,5,4,Genetic
325,0.0,22701.777195215738,45,5,4,Random Hill Climb
326,2.673037528991699,24531.638100229567,45,5,4,MIMIC
327,0.0,21950.69717945055,45,5,4,Simulated Annealing
328,0.11527776718139648,26926.92033972016,45,5,6,Genetic
329,0.0,25216.754747555984,45,5,6,Random Hill Climb
330,2.908315420150757,25529.395835889638,45,5,6,MIMIC
331,0.000934600830078125,25216.754747555984,45,5,6,Simulated Annealing
332,0.11194872856140137,28097.070278640695,45,5,8,Genetic
333,0.0009970664978027344,23950.88254889069,45,5,8,Random Hill Climb
334,3.0960288047790527,27496.71012845073,45,5,8,MIMIC
335,0.0,24276.052807070493,45,5,8,Simulated Annealing
336,0.2009296417236328,28914.939457096974,45,5,10,Genetic
337,0.0009968280792236328,23720.282112015913,45,5,10,Random Hill Climb
338,3.344848155975342,29555.529929300883,45,5,10,MIMIC
339,0.0,23084.367779857355,45,5,10,Simulated Annealing
340,0.12158632278442383,29245.109148716503,45,5,12,Genetic
341,0.0010006427764892578,23971.628271670827,45,5,12,Random Hill Climb
342,2.968702793121338,28649.069736558144,45,5,12,MIMIC
343,0.0014081001281738281,23971.628271670827,45,5,12,Simulated Annealing
344,0.11386537551879883,27799.65648041269,45,5,14,Genetic
345,0.0,24284.29427820263,45,5,14,Random Hill Climb
346,2.8686370849609375,28076.317975493865,45,5,14,MIMIC
347,0.0006871223449707031,24284.29427820263,45,5,14,Simulated Annealing
348,0.19865155220031738,31204.792697160436,45,5,16,Genetic
349,0.0005350112915039062,26681.590263143727,45,5,16,Random Hill Climb
350,4.614270210266113,29977.889897987807,45,5,16,MIMIC
351,0.0009970664978027344,26681.590263143727,45,5,16,Simulated Annealing
352,0.11853957176208496,27605.707398828796,45,5,18,Genetic
353,0.0,22324.180238992067,45,5,18,Random Hill Climb
354,3.086851119995117,27119.3169613718,45,5,18,MIMIC
355,0.0,21948.522552630024,45,5,18,Simulated Annealing
356,0.13320159912109375,27111.21844951541,45,5,20,Genetic
357,0.0010058879852294922,24675.48469765591,45,5,20,Random Hill Climb
358,2.925222396850586,27340.10736579199,45,5,20,MIMIC
359,0.0009965896606445312,25096.823597769464,45,5,20,Simulated Annealing
360,0.0305178165435791,3299.262614486036,5,10,2,Genetic
361,0.0,3190.2040648467682,5,10,2,Random Hill Climb
362,0.09908223152160645,3299.262614486036,5,10,2,MIMIC
363,0.00049591064453125,3190.2040648467682,5,10,2,Simulated Annealing
364,0.04014253616333008,3368.644143927569,5,10,4,Genetic
365,0.0,3368.6441439275686,5,10,4,Random Hill Climb
366,0.14968395233154297,3368.644143927569,5,10,4,MIMIC
367,0.0,3368.6441439275686,5,10,4,Simulated Annealing
368,0.04484057426452637,2285.8448066089804,5,10,6,Genetic
369,0.0,2285.8448066089804,5,10,6,Random Hill Climb
370,0.14551019668579102,2285.8448066089804,5,10,6,MIMIC
371,0.0,2285.8448066089804,5,10,6,Simulated Annealing
372,0.06375551223754883,3903.7693314974254,5,10,8,Genetic
373,0.0,3903.7693314974254,5,10,8,Random Hill Climb
374,0.22516226768493652,3903.7693314974254,5,10,8,MIMIC
375,0.0007998943328857422,3903.7693314974254,5,10,8,Simulated Annealing
376,0.0747063159942627,2885.753096418659,5,10,10,Genetic
377,0.0,2856.199545871654,5,10,10,Random Hill Climb
378,0.3217654228210449,2885.753096418659,5,10,10,MIMIC
379,0.0009877681732177734,2885.7530964186585,5,10,10,Simulated Annealing
380,0.0831456184387207,3227.061937111751,5,10,12,Genetic
381,0.0,3227.0619371117505,5,10,12,Random Hill Climb
382,0.3078625202178955,3227.061937111751,5,10,12,MIMIC
383,0.0009965896606445312,3203.8163999688713,5,10,12,Simulated Annealing
384,0.08392167091369629,4500.976661899463,5,10,14,Genetic
385,0.0,4500.976661899463,5,10,14,Random Hill Climb
386,0.3032040596008301,4500.976661899463,5,10,14,MIMIC
387,0.0005447864532470703,4500.976661899463,5,10,14,Simulated Annealing
388,0.07804203033447266,2930.1688101752147,5,10,16,Genetic
389,0.0,2847.643850327683,5,10,16,Random Hill Climb
390,0.26032137870788574,2930.1688101752147,5,10,16,MIMIC
391,0.0003800392150878906,2930.1688101752143,5,10,16,Simulated Annealing
392,0.07271909713745117,2846.9230788146274,5,10,18,Genetic
393,0.0,2800.4299143496137,5,10,18,Random Hill Climb
394,0.2524902820587158,2846.9230788146274,5,10,18,MIMIC
395,0.0,2800.4299143496137,5,10,18,Simulated Annealing
396,0.06864356994628906,3680.6703876912725,5,10,20,Genetic
397,0.0008378028869628906,3680.6703876912725,5,10,20,Random Hill Climb
398,0.3350839614868164,3680.6703876912725,5,10,20,MIMIC
399,0.0,3680.6703876912725,5,10,20,Simulated Annealing
400,0.03365826606750488,7423.948661314282,10,10,2,Genetic
401,0.0,7146.553127504756,10,10,2,Random Hill Climb
402,0.41046714782714844,7713.024980393726,10,10,2,MIMIC
403,0.0,6282.773722484917,10,10,2,Simulated Annealing
404,0.04683113098144531,7480.875554110529,10,10,4,Genetic
405,0.0009980201721191406,6451.909076146504,10,10,4,Random Hill Climb
406,0.3035142421722412,7527.117517543644,10,10,4,MIMIC
407,0.0009968280792236328,5862.053197858158,10,10,4,Simulated Annealing
408,0.09762310981750488,6302.435389586843,10,10,6,Genetic
409,0.0,5044.118780947657,10,10,6,Random Hill Climb
410,0.5266604423522949,6171.718083956874,10,10,6,MIMIC
411,0.0009958744049072266,5506.873790176374,10,10,6,Simulated Annealing
412,0.11208081245422363,7209.901715719685,10,10,8,Genetic
413,0.0005137920379638672,6577.932556435575,10,10,8,Random Hill Climb
414,0.670971155166626,7247.236175660939,10,10,8,MIMIC
415,0.0009980201721191406,6582.122875033246,10,10,8,Simulated Annealing
416,0.09877490997314453,6611.229629566595,10,10,10,Genetic
417,0.0009965896606445312,5855.927033155246,10,10,10,Random Hill Climb
418,0.6034326553344727,6432.182211046149,10,10,10,MIMIC
419,0.0,5855.927033155246,10,10,10,Simulated Annealing
420,0.09557843208312988,6039.7322216076955,10,10,12,Genetic
421,0.0,5474.155325700003,10,10,12,Random Hill Climb
422,0.6565144062042236,5962.066859035865,10,10,12,MIMIC
423,0.00017404556274414062,4771.932485013269,10,10,12,Simulated Annealing
424,0.09520411491394043,5067.865135681004,10,10,14,Genetic
425,0.00021696090698242188,4560.734694931015,10,10,14,Random Hill Climb
426,0.5856094360351562,4929.593614943122,10,10,14,MIMIC
427,0.0010042190551757812,4570.006519085774,10,10,14,Simulated Annealing
428,0.08793950080871582,5789.700482710713,10,10,16,Genetic
429,0.0,4799.446297985058,10,10,16,Random Hill Climb
430,0.5564861297607422,5621.129896250945,10,10,16,MIMIC
431,0.0004849433898925781,4885.777340211296,10,10,16,Simulated Annealing
432,0.09472441673278809,7056.48206444121,10,10,18,Genetic
433,0.0,6626.213998368491,10,10,18,Random Hill Climb
434,0.5873534679412842,7002.994215198015,10,10,18,MIMIC
435,0.0009951591491699219,6555.331724231513,10,10,18,Simulated Annealing
436,0.1011662483215332,6464.007884010646,10,10,20,Genetic
437,0.0,5588.691718867457,10,10,20,Random Hill Climb
438,0.591088056564331,6447.907305824798,10,10,20,MIMIC
439,0.0,5457.032616961714,10,10,20,Simulated Annealing
440,0.08796882629394531,9107.162026823707,15,10,2,Genetic
441,0.0009982585906982422,8586.294330920378,15,10,2,Random Hill Climb
