,iteration,score,size,algorithm
580,8.0,13327.441083988488,25,Simulated Annealing
581,9.0,13327.441083988488,25,Simulated Annealing
582,10.0,13327.441083988488,25,Simulated Annealing
583,11.0,13327.441083988488,25,Simulated Annealing
584,12.0,13327.441083988488,25,Simulated Annealing
585,13.0,13327.441083988488,25,Simulated Annealing
586,15.0,13633.443933225019,25,Simulated Annealing
587,17.0,13644.155135913057,25,Simulated Annealing
588,18.0,13644.155135913057,25,Simulated Annealing
589,19.0,13644.155135913057,25,Simulated Annealing
590,21.0,13727.04506919916,25,Simulated Annealing
591,22.0,13727.04506919916,25,Simulated Annealing
592,23.0,13727.04506919916,25,Simulated Annealing
593,24.0,13727.04506919916,25,Simulated Annealing
594,26.0,14031.083754479132,25,Simulated Annealing
595,27.0,14031.083754479132,25,Simulated Annealing
596,29.0,14239.164308919608,25,Simulated Annealing
597,30.0,14239.164308919608,25,Simulated Annealing
598,31.0,14239.164308919608,25,Simulated Annealing
599,32.0,14239.164308919608,25,Simulated Annealing
600,34.0,14652.168622942345,25,Simulated Annealing
601,35.0,14652.168622942345,25,Simulated Annealing
602,37.0,14797.532869947829,25,Simulated Annealing
603,39.0,14976.187015938374,25,Simulated Annealing
604,40.0,14976.187015938374,25,Simulated Annealing
605,41.0,14976.187015938374,25,Simulated Annealing
606,43.0,15082.904110097446,25,Simulated Annealing
607,44.0,15082.904110097446,25,Simulated Annealing
608,45.0,15082.904110097446,25,Simulated Annealing
609,46.0,15082.904110097446,25,Simulated Annealing
610,47.0,15082.904110097446,25,Simulated Annealing
611,48.0,15082.904110097446,25,Simulated Annealing
612,49.0,15082.904110097446,25,Simulated Annealing
613,50.0,15082.904110097446,25,Simulated Annealing
614,51.0,15082.904110097446,25,Simulated Annealing
615,52.0,15082.904110097446,25,Simulated Annealing
616,54.0,15110.48075964035,25,Simulated Annealing
617,55.0,15110.48075964035,25,Simulated Annealing
618,57.0,15289.276433454912,25,Simulated Annealing
619,58.0,15289.276433454912,25,Simulated Annealing
620,59.0,15289.276433454912,25,Simulated Annealing
621,60.0,15289.276433454912,25,Simulated Annealing
622,62.0,15321.397666404106,25,Simulated Annealing
623,63.0,15321.397666404106,25,Simulated Annealing
624,64.0,15321.397666404106,25,Simulated Annealing
625,65.0,15321.397666404106,25,Simulated Annealing
626,67.0,15595.9259421585,25,Simulated Annealing
627,68.0,15595.9259421585,25,Simulated Annealing
628,69.0,15595.9259421585,25,Simulated Annealing
629,70.0,15595.9259421585,25,Simulated Annealing
630,71.0,15595.9259421585,25,Simulated Annealing
631,72.0,15595.9259421585,25,Simulated Annealing
632,73.0,15595.9259421585,25,Simulated Annealing
633,74.0,15595.9259421585,25,Simulated Annealing
634,75.0,15595.9259421585,25,Simulated Annealing
635,76.0,15595.9259421585,25,Simulated Annealing
636,77.0,15595.9259421585,25,Simulated Annealing
637,402.0,15931.112380027946,30,Genetic
638,604.0,16452.170859537942,30,Genetic
639,805.0,16452.170859537942,30,Genetic
640,1007.0,16594.225003162846,30,Genetic
641,1208.0,16594.225003162846,30,Genetic
642,1410.0,16864.720408050314,30,Genetic
643,1612.0,17392.390803509243,30,Genetic
644,1813.0,17392.390803509243,30,Genetic
645,2014.0,17392.390803509243,30,Genetic
646,2216.0,17505.534886026995,30,Genetic
647,2418.0,17618.53736338858,30,Genetic
648,2619.0,17618.53736338858,30,Genetic
649,2820.0,17618.53736338858,30,Genetic
650,3022.0,17650.09047567661,30,Genetic
651,3224.0,17853.964915946683,30,Genetic
652,3425.0,17853.964915946683,30,Genetic
653,3626.0,17853.964915946683,30,Genetic
654,3827.0,17853.964915946683,30,Genetic
655,4029.0,17962.11161056136,30,Genetic
656,4231.0,18017.988923543995,30,Genetic
657,4432.0,18017.988923543995,30,Genetic
658,4633.0,18017.988923543995,30,Genetic
659,4834.0,18017.988923543995,30,Genetic
660,5036.0,18145.69971225617,30,Genetic
661,5237.0,18145.69971225617,30,Genetic
662,5438.0,18145.69971225617,30,Genetic
663,5639.0,18145.69971225617,30,Genetic
664,5841.0,18359.118660059426,30,Genetic
665,6042.0,18359.118660059426,30,Genetic
666,6243.0,18359.118660059426,30,Genetic
667,6445.0,18474.713462976924,30,Genetic
668,6646.0,18474.713462976924,30,Genetic
669,6848.0,18533.84126214377,30,Genetic
670,7050.0,18664.629360747247,30,Genetic
671,7251.0,18664.629360747247,30,Genetic
672,7452.0,18664.629360747247,30,Genetic
673,7653.0,18664.629360747247,30,Genetic
674,7855.0,18680.171603607385,30,Genetic
675,8056.0,18680.171603607385,30,Genetic
676,8257.0,18680.171603607385,30,Genetic
677,8458.0,18680.171603607385,30,Genetic
678,8659.0,18680.171603607385,30,Genetic
679,8860.0,18680.171603607385,30,Genetic
680,9061.0,18680.171603607385,30,Genetic
681,9262.0,18680.171603607385,30,Genetic
682,9464.0,18761.49220433567,30,Genetic
683,9666.0,18773.22268767744,30,Genetic
684,9867.0,18773.22268767744,30,Genetic
685,10068.0,18773.22268767744,30,Genetic
686,10269.0,18773.22268767744,30,Genetic
687,10470.0,18773.22268767744,30,Genetic
688,10671.0,18773.22268767744,30,Genetic
689,10872.0,18773.22268767744,30,Genetic
690,11074.0,18791.715317892857,30,Genetic
691,11275.0,18791.715317892857,30,Genetic
692,11477.0,18841.778162226663,30,Genetic
693,11678.0,18841.778162226663,30,Genetic
694,11879.0,18841.778162226663,30,Genetic
695,12080.0,18841.778162226663,30,Genetic
696,12281.0,18841.778162226663,30,Genetic
697,12482.0,18841.778162226663,30,Genetic
698,12683.0,18841.778162226663,30,Genetic
699,12884.0,18841.778162226663,30,Genetic
700,13085.0,18841.778162226663,30,Genetic
701,13286.0,18841.778162226663,30,Genetic
702,13487.0,18841.778162226663,30,Genetic
703,13488.0,14640.645939328248,30,Random Hill Climb
704,13489.0,14640.645939328248,30,Random Hill Climb
705,13491.0,14970.254971424712,30,Random Hill Climb
706,13493.0,15002.904241464217,30,Random Hill Climb
707,13495.0,15015.475784387863,30,Random Hill Climb
708,13496.0,15015.475784387863,30,Random Hill Climb
709,13498.0,15539.989149205197,30,Random Hill Climb
710,13499.0,15539.989149205197,30,Random Hill Climb
711,13501.0,15540.582191370806,30,Random Hill Climb
712,13502.0,15540.582191370806,30,Random Hill Climb
713,13503.0,15540.582191370806,30,Random Hill Climb
714,13504.0,15540.582191370806,30,Random Hill Climb
715,13505.0,15540.582191370806,30,Random Hill Climb
716,13506.0,15540.582191370806,30,Random Hill Climb
717,13508.0,15571.533315570394,30,Random Hill Climb
718,13509.0,15571.533315570394,30,Random Hill Climb
719,13510.0,15571.533315570394,30,Random Hill Climb
720,13512.0,15853.914983709152,30,Random Hill Climb
721,13513.0,15853.914983709152,30,Random Hill Climb
722,13514.0,15853.914983709152,30,Random Hill Climb
723,13516.0,16044.209729005608,30,Random Hill Climb
724,13517.0,16044.209729005608,30,Random Hill Climb
725,13519.0,16204.890641665099,30,Random Hill Climb
726,13521.0,16414.795191265675,30,Random Hill Climb
727,13522.0,16414.795191265675,30,Random Hill Climb
728,13523.0,16414.795191265675,30,Random Hill Climb
729,13524.0,16414.795191265675,30,Random Hill Climb
730,13525.0,16414.795191265675,30,Random Hill Climb
731,13526.0,16414.795191265675,30,Random Hill Climb
732,13527.0,16414.795191265675,30,Random Hill Climb
733,13529.0,16453.947514758565,30,Random Hill Climb
734,13530.0,16453.947514758565,30,Random Hill Climb
735,13531.0,16453.947514758565,30,Random Hill Climb
736,13533.0,16457.55815737744,30,Random Hill Climb
737,13534.0,16457.55815737744,30,Random Hill Climb
738,13535.0,16457.55815737744,30,Random Hill Climb
739,13536.0,16457.55815737744,30,Random Hill Climb
740,13538.0,16816.65609202928,30,Random Hill Climb
741,13539.0,16816.65609202928,30,Random Hill Climb
742,13541.0,16910.17364843854,30,Random Hill Climb
743,13542.0,16910.17364843854,30,Random Hill Climb
744,13543.0,16910.17364843854,30,Random Hill Climb
745,13544.0,16910.17364843854,30,Random Hill Climb
746,13545.0,16910.17364843854,30,Random Hill Climb
747,13546.0,16910.17364843854,30,Random Hill Climb
748,13548.0,16911.67138776418,30,Random Hill Climb
749,13549.0,16911.67138776418,30,Random Hill Climb
750,13551.0,17113.452622060526,30,Random Hill Climb
751,13552.0,17113.452622060526,30,Random Hill Climb
752,13553.0,17113.452622060526,30,Random Hill Climb
753,13554.0,17113.452622060526,30,Random Hill Climb
754,13555.0,17113.452622060526,30,Random Hill Climb
755,13557.0,17129.253419479046,30,Random Hill Climb
756,13558.0,17129.253419479046,30,Random Hill Climb
757,13560.0,17192.129697583256,30,Random Hill Climb
758,13561.0,17192.129697583256,30,Random Hill Climb
759,13562.0,17192.129697583256,30,Random Hill Climb
760,13563.0,17192.129697583256,30,Random Hill Climb
761,13564.0,17192.129697583256,30,Random Hill Climb
762,13565.0,17192.129697583256,30,Random Hill Climb
763,13566.0,17192.129697583256,30,Random Hill Climb
764,13567.0,17192.129697583256,30,Random Hill Climb
765,13569.0,17218.788757941595,30,Random Hill Climb
766,13570.0,17218.788757941595,30,Random Hill Climb
767,13571.0,17218.788757941595,30,Random Hill Climb
768,13572.0,17218.788757941595,30,Random Hill Climb
769,13573.0,17218.788757941595,30,Random Hill Climb
770,13574.0,17218.788757941595,30,Random Hill Climb
771,13575.0,17218.788757941595,30,Random Hill Climb
772,13576.0,17218.788757941595,30,Random Hill Climb
773,13577.0,17218.788757941595,30,Random Hill Climb
774,13578.0,17218.788757941595,30,Random Hill Climb
775,13579.0,17218.788757941595,30,Random Hill Climb
776,402.0,16633.46782939177,30,MIMIC
777,603.0,16633.46782939177,30,MIMIC
778,805.0,17130.85359071747,30,MIMIC
779,1006.0,17130.85359071747,30,MIMIC
780,1208.0,17376.83447899817,30,MIMIC
781,1409.0,17376.83447899817,30,MIMIC
782,1610.0,17376.83447899817,30,MIMIC
783,1811.0,17376.83447899817,30,MIMIC
784,2012.0,17376.83447899817,30,MIMIC
785,2213.0,17376.83447899817,30,MIMIC
786,2414.0,17376.83447899817,30,MIMIC
787,2615.0,17376.83447899817,30,MIMIC
788,2816.0,17376.83447899817,30,MIMIC
789,3017.0,17376.83447899817,30,MIMIC
790,3218.0,17376.83447899817,30,MIMIC
791,1.0,14640.645939328248,30,Simulated Annealing
792,2.0,14640.645939328248,30,Simulated Annealing
793,3.0,14640.645939328248,30,Simulated Annealing
794,4.0,14640.645939328248,30,Simulated Annealing
795,6.0,14825.869414441002,30,Simulated Annealing
796,8.0,15300.696067096647,30,Simulated Annealing
797,9.0,15300.696067096647,30,Simulated Annealing
798,10.0,15300.696067096647,30,Simulated Annealing
799,12.0,15308.022702254977,30,Simulated Annealing
800,13.0,15308.022702254977,30,Simulated Annealing
801,15.0,15447.735196408872,30,Simulated Annealing
802,16.0,15447.735196408872,30,Simulated Annealing
803,17.0,15447.735196408872,30,Simulated Annealing
804,18.0,15447.735196408872,30,Simulated Annealing
805,19.0,15447.735196408872,30,Simulated Annealing
806,20.0,15447.735196408872,30,Simulated Annealing
807,22.0,16013.218018614409,30,Simulated Annealing
808,24.0,16327.98968513913,30,Simulated Annealing
809,26.0,16369.78008108764,30,Simulated Annealing
810,27.0,16369.78008108764,30,Simulated Annealing
811,29.0,16548.915784456844,30,Simulated Annealing
812,30.0,16548.915784456844,30,Simulated Annealing
813,31.0,16548.915784456844,30,Simulated Annealing
814,32.0,16548.915784456844,30,Simulated Annealing
815,33.0,16548.915784456844,30,Simulated Annealing
816,34.0,16548.915784456844,30,Simulated Annealing
817,35.0,16548.915784456844,30,Simulated Annealing
818,36.0,16548.915784456844,30,Simulated Annealing
819,37.0,16548.915784456844,30,Simulated Annealing
820,38.0,16548.915784456844,30,Simulated Annealing
821,39.0,16548.915784456844,30,Simulated Annealing
822,402.0,22057.54968333367,35,Genetic
823,603.0,22057.54968333367,35,Genetic
824,805.0,22722.2671669584,35,Genetic
825,1007.0,23103.76129829299,35,Genetic
826,1208.0,23103.76129829299,35,Genetic
827,1410.0,23317.908316893376,35,Genetic
828,1611.0,23317.908316893376,35,Genetic
829,1813.0,23362.167868910146,35,Genetic
830,2014.0,23362.167868910146,35,Genetic
831,2216.0,23403.656886012657,35,Genetic
832,2418.0,23637.114679554412,35,Genetic
833,2619.0,23637.114679554412,35,Genetic
834,2821.0,23776.492155410575,35,Genetic
835,3022.0,23776.492155410575,35,Genetic
836,3224.0,23824.383086201153,35,Genetic
837,3426.0,24238.096585516443,35,Genetic
838,3627.0,24238.096585516443,35,Genetic
839,3828.0,24238.096585516443,35,Genetic
840,4030.0,24325.820831813748,35,Genetic
841,4231.0,24325.820831813748,35,Genetic
842,4433.0,25209.457400526913,35,Genetic
843,4634.0,25209.457400526913,35,Genetic
844,4835.0,25209.457400526913,35,Genetic
845,5036.0,25209.457400526913,35,Genetic
846,5237.0,25209.457400526913,35,Genetic
847,5439.0,25432.927533140723,35,Genetic
848,5640.0,25432.927533140723,35,Genetic
849,5842.0,25565.122357971028,35,Genetic
850,6043.0,25565.122357971028,35,Genetic
851,6244.0,25565.122357971028,35,Genetic
852,6445.0,25565.122357971028,35,Genetic
853,6646.0,25565.122357971028,35,Genetic
854,6847.0,25565.122357971028,35,Genetic
855,7048.0,25565.122357971028,35,Genetic
856,7249.0,25565.122357971028,35,Genetic
857,7450.0,25565.122357971028,35,Genetic
858,7651.0,25565.122357971028,35,Genetic
859,7852.0,25565.122357971028,35,Genetic
860,7853.0,21028.969326735107,35,Random Hill Climb
861,7854.0,21028.969326735107,35,Random Hill Climb
862,7855.0,21028.969326735107,35,Random Hill Climb
863,7856.0,21028.969326735107,35,Random Hill Climb
864,7857.0,21028.969326735107,35,Random Hill Climb
865,7858.0,21028.969326735107,35,Random Hill Climb
866,7859.0,21028.969326735107,35,Random Hill Climb
867,7860.0,21028.969326735107,35,Random Hill Climb
868,7862.0,21445.37678028872,35,Random Hill Climb
869,7864.0,21456.332393571924,35,Random Hill Climb
870,7866.0,21591.945846526647,35,Random Hill Climb
871,7867.0,21591.945846526647,35,Random Hill Climb
872,7868.0,21591.945846526647,35,Random Hill Climb
873,7869.0,21591.945846526647,35,Random Hill Climb
874,7870.0,21591.945846526647,35,Random Hill Climb
875,7872.0,21638.493103962286,35,Random Hill Climb
876,7873.0,21638.493103962286,35,Random Hill Climb
877,7874.0,21638.493103962286,35,Random Hill Climb
878,7875.0,21638.493103962286,35,Random Hill Climb
879,7876.0,21638.493103962286,35,Random Hill Climb
880,7877.0,21638.493103962286,35,Random Hill Climb
881,7878.0,21638.493103962286,35,Random Hill Climb
882,7880.0,22210.20256074749,35,Random Hill Climb
883,7882.0,22321.479559527586,35,Random Hill Climb
884,7884.0,22505.398226983452,35,Random Hill Climb
885,7885.0,22505.398226983452,35,Random Hill Climb
886,7887.0,22555.409564566784,35,Random Hill Climb
887,7889.0,22590.792429272326,35,Random Hill Climb
888,7890.0,22590.792429272326,35,Random Hill Climb
889,7891.0,22590.792429272326,35,Random Hill Climb
890,7892.0,22590.792429272326,35,Random Hill Climb
891,7894.0,23135.50305186533,35,Random Hill Climb
892,7895.0,23135.50305186533,35,Random Hill Climb
893,7896.0,23135.50305186533,35,Random Hill Climb
894,7897.0,23135.50305186533,35,Random Hill Climb
895,7898.0,23135.50305186533,35,Random Hill Climb
896,7899.0,23135.50305186533,35,Random Hill Climb
897,7900.0,23135.50305186533,35,Random Hill Climb
898,7901.0,23135.50305186533,35,Random Hill Climb
899,7903.0,23185.82879316493,35,Random Hill Climb
900,7904.0,23185.82879316493,35,Random Hill Climb
901,7905.0,23185.82879316493,35,Random Hill Climb
902,7906.0,23185.82879316493,35,Random Hill Climb
903,7907.0,23185.82879316493,35,Random Hill Climb
904,7908.0,23185.82879316493,35,Random Hill Climb
905,7909.0,23185.82879316493,35,Random Hill Climb
906,7910.0,23185.82879316493,35,Random Hill Climb
907,7911.0,23185.82879316493,35,Random Hill Climb
908,7912.0,23185.82879316493,35,Random Hill Climb
909,7913.0,23185.82879316493,35,Random Hill Climb
910,402.0,22352.945842501005,35,MIMIC
911,604.0,22532.704799703708,35,MIMIC
912,805.0,22532.704799703708,35,MIMIC
913,1006.0,22532.704799703708,35,MIMIC
914,1207.0,22532.704799703708,35,MIMIC
915,1408.0,22532.704799703708,35,MIMIC
916,1609.0,22532.704799703708,35,MIMIC
917,1810.0,22532.704799703708,35,MIMIC
918,2011.0,22532.704799703708,35,MIMIC
919,2212.0,22532.704799703708,35,MIMIC
920,2413.0,22532.704799703708,35,MIMIC
921,2614.0,22532.704799703708,35,MIMIC
922,1.0,21028.969326735107,35,Simulated Annealing
923,2.0,21028.969326735107,35,Simulated Annealing
924,3.0,21028.969326735107,35,Simulated Annealing
925,4.0,21028.969326735107,35,Simulated Annealing
926,5.0,21028.969326735107,35,Simulated Annealing
927,6.0,21028.969326735107,35,Simulated Annealing
928,7.0,21028.969326735107,35,Simulated Annealing
929,8.0,21028.969326735107,35,Simulated Annealing
930,9.0,21028.969326735107,35,Simulated Annealing
931,11.0,21091.72435701905,35,Simulated Annealing
932,13.0,21690.297625925865,35,Simulated Annealing
933,15.0,21769.82890334857,35,Simulated Annealing
934,16.0,21769.82890334857,35,Simulated Annealing
935,17.0,21769.82890334857,35,Simulated Annealing
936,18.0,21769.82890334857,35,Simulated Annealing
937,19.0,21769.82890334857,35,Simulated Annealing
938,20.0,21769.82890334857,35,Simulated Annealing
939,21.0,21769.82890334857,35,Simulated Annealing
940,22.0,21769.82890334857,35,Simulated Annealing
941,23.0,21769.82890334857,35,Simulated Annealing
942,25.0,22314.90197751547,35,Simulated Annealing
943,26.0,22314.90197751547,35,Simulated Annealing
944,27.0,22314.90197751547,35,Simulated Annealing
945,29.0,22455.418907802334,35,Simulated Annealing
946,31.0,22931.430402859904,35,Simulated Annealing
947,33.0,22963.500192877415,35,Simulated Annealing
948,35.0,22987.488306605326,35,Simulated Annealing
949,37.0,23022.871171310868,35,Simulated Annealing
950,38.0,23022.871171310868,35,Simulated Annealing
951,39.0,23022.871171310868,35,Simulated Annealing
952,40.0,23022.871171310868,35,Simulated Annealing
953,41.0,23022.871171310868,35,Simulated Annealing
954,42.0,23022.871171310868,35,Simulated Annealing
955,44.0,23386.17819163052,35,Simulated Annealing
956,45.0,23386.17819163052,35,Simulated Annealing
957,46.0,23386.17819163052,35,Simulated Annealing
958,48.0,23559.236609726984,35,Simulated Annealing
959,49.0,23559.236609726984,35,Simulated Annealing
960,51.0,23863.595928234947,35,Simulated Annealing
961,52.0,23863.595928234947,35,Simulated Annealing
962,54.0,23913.626452087312,35,Simulated Annealing
963,55.0,23913.626452087312,35,Simulated Annealing
964,57.0,23975.620525654816,35,Simulated Annealing
965,58.0,23975.620525654816,35,Simulated Annealing
966,60.0,24121.904841947733,35,Simulated Annealing
967,61.0,24121.904841947733,35,Simulated Annealing
968,62.0,24121.904841947733,35,Simulated Annealing
969,64.0,24472.47126235432,35,Simulated Annealing
970,65.0,24472.47126235432,35,Simulated Annealing
971,66.0,24472.47126235432,35,Simulated Annealing
972,67.0,24472.47126235432,35,Simulated Annealing
973,68.0,24472.47126235432,35,Simulated Annealing
974,69.0,24472.47126235432,35,Simulated Annealing
975,70.0,24472.47126235432,35,Simulated Annealing
976,71.0,24472.47126235432,35,Simulated Annealing
977,72.0,24472.47126235432,35,Simulated Annealing
978,73.0,24472.47126235432,35,Simulated Annealing
979,75.0,24515.755642277265,35,Simulated Annealing
980,76.0,24515.755642277265,35,Simulated Annealing
981,77.0,24515.755642277265,35,Simulated Annealing
982,79.0,24629.015757297024,35,Simulated Annealing
983,80.0,24629.015757297024,35,Simulated Annealing
984,81.0,24629.015757297024,35,Simulated Annealing
985,82.0,24629.015757297024,35,Simulated Annealing
986,83.0,24629.015757297024,35,Simulated Annealing
987,85.0,24632.86719321062,35,Simulated Annealing
988,86.0,24632.86719321062,35,Simulated Annealing
989,87.0,24632.86719321062,35,Simulated Annealing
990,88.0,24632.86719321062,35,Simulated Annealing
991,90.0,24809.550644303737,35,Simulated Annealing
992,91.0,24809.550644303737,35,Simulated Annealing
993,92.0,24809.550644303737,35,Simulated Annealing
994,93.0,24809.550644303737,35,Simulated Annealing
995,94.0,24809.550644303737,35,Simulated Annealing
996,95.0,24809.550644303737,35,Simulated Annealing
997,96.0,24809.550644303737,35,Simulated Annealing
998,97.0,24809.550644303737,35,Simulated Annealing
999,98.0,24809.550644303737,35,Simulated Annealing
1000,99.0,24809.550644303737,35,Simulated Annealing
1001,100.0,24809.550644303737,35,Simulated Annealing
1002,402.0,26411.428045378532,40,Genetic
1003,604.0,28331.10368530877,40,Genetic
1004,805.0,28331.10368530877,40,Genetic
1005,1006.0,28331.10368530877,40,Genetic
1006,1207.0,28331.10368530877,40,Genetic
1007,1408.0,28331.10368530877,40,Genetic
1008,1610.0,28526.049773378392,40,Genetic
1009,1811.0,28526.049773378392,40,Genetic
1010,2012.0,28526.049773378392,40,Genetic
1011,2213.0,28526.049773378392,40,Genetic
1012,2414.0,28526.049773378392,40,Genetic
1013,2615.0,28526.049773378392,40,Genetic
1014,2817.0,28835.62992317297,40,Genetic
1015,3018.0,28835.62992317297,40,Genetic
1016,3219.0,28835.62992317297,40,Genetic
1017,3420.0,28835.62992317297,40,Genetic
1018,3622.0,29039.957362415276,40,Genetic
1019,3823.0,29039.957362415276,40,Genetic
1020,4024.0,29039.957362415276,40,Genetic
1021,4225.0,29039.957362415276,40,Genetic
1022,4426.0,29039.957362415276,40,Genetic
1023,4627.0,29039.957362415276,40,Genetic
1024,4828.0,29039.957362415276,40,Genetic
1025,5030.0,29383.083659957156,40,Genetic
1026,5231.0,29383.083659957156,40,Genetic
1027,5432.0,29383.083659957156,40,Genetic
1028,5633.0,29383.083659957156,40,Genetic
1029,5834.0,29383.083659957156,40,Genetic
1030,6035.0,29383.083659957156,40,Genetic
1031,6236.0,29383.083659957156,40,Genetic
1032,6437.0,29383.083659957156,40,Genetic
1033,6638.0,29383.083659957156,40,Genetic
1034,6839.0,29383.083659957156,40,Genetic
1035,7040.0,29383.083659957156,40,Genetic
1036,7041.0,23122.971122376803,40,Random Hill Climb
1037,7042.0,23122.971122376803,40,Random Hill Climb
1038,7044.0,23162.678158249742,40,Random Hill Climb
1039,7045.0,23162.678158249742,40,Random Hill Climb
1040,7047.0,23233.527449581255,40,Random Hill Climb
1041,7049.0,23967.092981127087,40,Random Hill Climb
1042,7051.0,24113.245932037134,40,Random Hill Climb
1043,7052.0,24113.245932037134,40,Random Hill Climb
1044,7054.0,24278.398991029753,40,Random Hill Climb
1045,7055.0,24278.398991029753,40,Random Hill Climb
1046,7056.0,24278.398991029753,40,Random Hill Climb
1047,7057.0,24278.398991029753,40,Random Hill Climb
1048,7058.0,24278.398991029753,40,Random Hill Climb
1049,7059.0,24278.398991029753,40,Random Hill Climb
1050,7060.0,24278.398991029753,40,Random Hill Climb
1051,7061.0,24278.398991029753,40,Random Hill Climb
1052,7063.0,25079.29676277139,40,Random Hill Climb
1053,7065.0,25113.44524404904,40,Random Hill Climb
1054,7066.0,25113.44524404904,40,Random Hill Climb
1055,7067.0,25113.44524404904,40,Random Hill Climb
1056,7068.0,25113.44524404904,40,Random Hill Climb
1057,7069.0,25113.44524404904,40,Random Hill Climb
1058,7070.0,25113.44524404904,40,Random Hill Climb
1059,7071.0,25113.44524404904,40,Random Hill Climb
1060,7072.0,25113.44524404904,40,Random Hill Climb
1061,7074.0,25421.35416007159,40,Random Hill Climb
1062,7075.0,25421.35416007159,40,Random Hill Climb
1063,7076.0,25421.35416007159,40,Random Hill Climb
1064,7077.0,25421.35416007159,40,Random Hill Climb
1065,7078.0,25421.35416007159,40,Random Hill Climb
1066,7080.0,25512.551999498522,40,Random Hill Climb
1067,7081.0,25512.551999498522,40,Random Hill Climb
1068,7082.0,25512.551999498522,40,Random Hill Climb
1069,7083.0,25512.551999498522,40,Random Hill Climb
1070,7084.0,25512.551999498522,40,Random Hill Climb
1071,7086.0,25532.93985832342,40,Random Hill Climb
1072,7087.0,25532.93985832342,40,Random Hill Climb
1073,7089.0,25882.224702557003,40,Random Hill Climb
1074,7090.0,25882.224702557003,40,Random Hill Climb
1075,7092.0,25931.270867612635,40,Random Hill Climb
1076,7093.0,25931.270867612635,40,Random Hill Climb
1077,7094.0,25931.270867612635,40,Random Hill Climb
1078,7096.0,26016.341190602507,40,Random Hill Climb
1079,7097.0,26016.341190602507,40,Random Hill Climb
1080,7098.0,26016.341190602507,40,Random Hill Climb
1081,7099.0,26016.341190602507,40,Random Hill Climb
1082,7100.0,26016.341190602507,40,Random Hill Climb
1083,7101.0,26016.341190602507,40,Random Hill Climb
1084,7102.0,26016.341190602507,40,Random Hill Climb
1085,7103.0,26016.341190602507,40,Random Hill Climb
1086,7105.0,26671.76577230246,40,Random Hill Climb
1087,7107.0,26729.22313249409,40,Random Hill Climb
1088,7109.0,27151.20621257885,40,Random Hill Climb
1089,7110.0,27151.20621257885,40,Random Hill Climb
1090,7112.0,27395.814600711095,40,Random Hill Climb
1091,7114.0,28314.59112698775,40,Random Hill Climb
1092,7115.0,28314.59112698775,40,Random Hill Climb
1093,7116.0,28314.59112698775,40,Random Hill Climb
1094,7117.0,28314.59112698775,40,Random Hill Climb
1095,7118.0,28314.59112698775,40,Random Hill Climb
1096,7119.0,28314.59112698775,40,Random Hill Climb
1097,7120.0,28314.59112698775,40,Random Hill Climb
1098,7121.0,28314.59112698775,40,Random Hill Climb
1099,7123.0,29328.18383505022,40,Random Hill Climb
1100,7124.0,29328.18383505022,40,Random Hill Climb
1101,7125.0,29328.18383505022,40,Random Hill Climb
1102,7126.0,29328.18383505022,40,Random Hill Climb
1103,7128.0,29519.431140534576,40,Random Hill Climb
1104,7129.0,29519.431140534576,40,Random Hill Climb
1105,7130.0,29519.431140534576,40,Random Hill Climb
1106,7131.0,29519.431140534576,40,Random Hill Climb
1107,7132.0,29519.431140534576,40,Random Hill Climb
1108,7133.0,29519.431140534576,40,Random Hill Climb
1109,7134.0,29519.431140534576,40,Random Hill Climb
1110,7135.0,29519.431140534576,40,Random Hill Climb
1111,7137.0,29578.18851212504,40,Random Hill Climb
1112,7138.0,29578.18851212504,40,Random Hill Climb
1113,7140.0,29715.222855022315,40,Random Hill Climb
1114,7142.0,29726.338519744102,40,Random Hill Climb
1115,7143.0,29726.338519744102,40,Random Hill Climb
1116,7144.0,29726.338519744102,40,Random Hill Climb
1117,7145.0,29726.338519744102,40,Random Hill Climb
1118,7146.0,29726.338519744102,40,Random Hill Climb
1119,7147.0,29726.338519744102,40,Random Hill Climb
1120,7149.0,30159.885523071687,40,Random Hill Climb
1121,7150.0,30159.885523071687,40,Random Hill Climb
1122,7151.0,30159.885523071687,40,Random Hill Climb
1123,7152.0,30159.885523071687,40,Random Hill Climb
1124,7154.0,30341.29652618883,40,Random Hill Climb
1125,7155.0,30341.29652618883,40,Random Hill Climb
1126,7156.0,30341.29652618883,40,Random Hill Climb
1127,7157.0,30341.29652618883,40,Random Hill Climb
1128,7158.0,30341.29652618883,40,Random Hill Climb
1129,7159.0,30341.29652618883,40,Random Hill Climb
1130,7160.0,30341.29652618883,40,Random Hill Climb
1131,7161.0,30341.29652618883,40,Random Hill Climb
1132,7162.0,30341.29652618883,40,Random Hill Climb
1133,7163.0,30341.29652618883,40,Random Hill Climb
1134,7164.0,30341.29652618883,40,Random Hill Climb
1135,402.0,26276.619243134763,40,MIMIC
1136,604.0,26968.76166410256,40,MIMIC
1137,806.0,27236.114088753377,40,MIMIC
1138,1008.0,27425.345729008954,40,MIMIC
1139,1210.0,27525.482137375195,40,MIMIC
1140,1412.0,28029.651280067017,40,MIMIC
1141,1614.0,29136.648409350375,40,MIMIC
1142,1815.0,29136.648409350375,40,MIMIC
1143,2017.0,29302.26303615626,40,MIMIC
1144,2218.0,29302.26303615626,40,MIMIC
