,time,fit_score,sample_size,itterations,attempts,algorithm_name
4075,0.0029909610748291016,28187.44500206263,45,60,18,Simulated Annealing
4076,1.2342426776885986,31970.597791644253,45,60,20,Genetic
4077,0.0029916763305664062,29269.458733744992,45,60,20,Random Hill Climb
4078,9.89223051071167,27616.868379127034,45,60,20,MIMIC
4079,0.004019021987915039,28187.44500206263,45,60,20,Simulated Annealing
4080,0.2232341766357422,29346.43279678401,45,60,2,Genetic
4081,0.0,24900.563444903273,45,60,2,Random Hill Climb
4082,1.5554194450378418,27616.868379127034,45,60,2,MIMIC
4083,0.0,24900.563444903273,45,60,2,Simulated Annealing
4084,0.5790507793426514,30648.942190999296,45,60,4,Genetic
4085,0.0009915828704833984,25302.76187697597,45,60,4,Random Hill Climb
4086,2.456927537918091,27616.868379127034,45,60,4,MIMIC
4087,0.0010750293731689453,27142.559880979275,45,60,4,Simulated Annealing
4088,0.7735955715179443,31376.434859981728,45,60,6,Genetic
4089,0.0019838809967041016,27753.780443145715,45,60,6,Random Hill Climb
4090,3.346440315246582,27616.868379127034,45,60,6,MIMIC
4091,0.0009961128234863281,27404.865617825475,45,60,6,Simulated Annealing
4092,0.8136477470397949,31376.434859981728,45,60,8,Genetic
4093,0.0019919872283935547,27753.780443145715,45,60,8,Random Hill Climb
4094,4.310841083526611,27616.868379127034,45,60,8,MIMIC
4095,0.0035119056701660156,28187.44500206263,45,60,8,Simulated Annealing
4096,0.8418548107147217,31376.434859981728,45,60,10,Genetic
4097,0.0019948482513427734,27753.780443145715,45,60,10,Random Hill Climb
4098,5.17726993560791,27616.868379127034,45,60,10,MIMIC
4099,0.002979278564453125,28187.44500206263,45,60,10,Simulated Annealing
4100,1.212942361831665,31970.597791644253,45,60,12,Genetic
4101,0.0019931793212890625,27753.780443145715,45,60,12,Random Hill Climb
4102,6.325220108032227,27616.868379127034,45,60,12,MIMIC
4103,0.0029883384704589844,28187.44500206263,45,60,12,Simulated Annealing
4104,1.2328827381134033,31970.597791644253,45,60,14,Genetic
4105,0.0019922256469726562,29269.458733744992,45,60,14,Random Hill Climb
4106,7.100270748138428,27616.868379127034,45,60,14,MIMIC
4107,0.0029866695404052734,28187.44500206263,45,60,14,Simulated Annealing
4108,1.2256579399108887,31970.597791644253,45,60,16,Genetic
4109,0.0019948482513427734,29269.458733744992,45,60,16,Random Hill Climb
4110,8.043401956558228,27616.868379127034,45,60,16,MIMIC
4111,0.0030591487884521484,28187.44500206263,45,60,16,Simulated Annealing
4112,1.2785816192626953,31970.597791644253,45,60,18,Genetic
4113,0.0019948482513427734,29269.458733744992,45,60,18,Random Hill Climb
4114,8.919555425643921,27616.868379127034,45,60,18,MIMIC
4115,0.002990245819091797,28187.44500206263,45,60,18,Simulated Annealing
4116,1.3503527641296387,31970.597791644253,45,60,20,Genetic
4117,0.001992940902709961,29269.458733744992,45,60,20,Random Hill Climb
4118,9.947497129440308,27616.868379127034,45,60,20,MIMIC
4119,0.0029897689819335938,28187.44500206263,45,60,20,Simulated Annealing
4120,0.22225594520568848,29346.43279678401,45,60,2,Genetic
4121,0.000997304916381836,24900.563444903273,45,60,2,Random Hill Climb
4122,1.5470397472381592,27616.868379127034,45,60,2,MIMIC
4123,0.0,24900.563444903273,45,60,2,Simulated Annealing
4124,0.5451774597167969,30648.942190999296,45,60,4,Genetic
4125,0.0,25302.76187697597,45,60,4,Random Hill Climb
4126,2.4882614612579346,27616.868379127034,45,60,4,MIMIC
4127,0.0009963512420654297,27142.559880979275,45,60,4,Simulated Annealing
4128,0.7760982513427734,31376.434859981728,45,60,6,Genetic
4129,0.0009930133819580078,27753.780443145715,45,60,6,Random Hill Climb
4130,3.3900370597839355,27616.868379127034,45,60,6,MIMIC
4131,0.001988649368286133,27404.865617825475,45,60,6,Simulated Annealing
4132,0.7950122356414795,31376.434859981728,45,60,8,Genetic
4133,0.001001596450805664,27753.780443145715,45,60,8,Random Hill Climb
4134,4.265454530715942,27616.868379127034,45,60,8,MIMIC
4135,0.00299072265625,28187.44500206263,45,60,8,Simulated Annealing
4136,0.8271219730377197,31376.434859981728,45,60,10,Genetic
4137,0.0009582042694091797,27753.780443145715,45,60,10,Random Hill Climb
4138,5.214791297912598,27616.868379127034,45,60,10,MIMIC
4139,0.0029900074005126953,28187.44500206263,45,60,10,Simulated Annealing
4140,1.2474181652069092,31970.597791644253,45,60,12,Genetic
4141,0.001993417739868164,27753.780443145715,45,60,12,Random Hill Climb
4142,7.124652624130249,27616.868379127034,45,60,12,MIMIC
4143,0.0029900074005126953,28187.44500206263,45,60,12,Simulated Annealing
4144,1.3672420978546143,31970.597791644253,45,60,14,Genetic
4145,0.001993417739868164,29269.458733744992,45,60,14,Random Hill Climb
4146,7.815119504928589,27616.868379127034,45,60,14,MIMIC
4147,0.002990245819091797,28187.44500206263,45,60,14,Simulated Annealing
4148,1.423058271408081,31970.597791644253,45,60,16,Genetic
4149,0.002990245819091797,29269.458733744992,45,60,16,Random Hill Climb
4150,8.116520643234253,27616.868379127034,45,60,16,MIMIC
4151,0.001998424530029297,28187.44500206263,45,60,16,Simulated Annealing
4152,1.2358872890472412,31970.597791644253,45,60,18,Genetic
4153,0.0029900074005126953,29269.458733744992,45,60,18,Random Hill Climb
4154,9.115058422088623,27616.868379127034,45,60,18,MIMIC
4155,0.0029442310333251953,28187.44500206263,45,60,18,Simulated Annealing
4156,1.2301948070526123,31970.597791644253,45,60,20,Genetic
4157,0.002026081085205078,29269.458733744992,45,60,20,Random Hill Climb
4158,9.872821569442749,27616.868379127034,45,60,20,MIMIC
4159,0.0019860267639160156,28187.44500206263,45,60,20,Simulated Annealing
4160,0.22915387153625488,29346.43279678401,45,60,2,Genetic
4161,0.0010035037994384766,24900.563444903273,45,60,2,Random Hill Climb
4162,1.5518879890441895,27616.868379127034,45,60,2,MIMIC
4163,0.0,24900.563444903273,45,60,2,Simulated Annealing
4164,0.5781216621398926,30648.942190999296,45,60,4,Genetic
4165,0.0,25302.76187697597,45,60,4,Random Hill Climb
4166,2.4485762119293213,27616.868379127034,45,60,4,MIMIC
4167,0.0009953975677490234,27142.559880979275,45,60,4,Simulated Annealing
4168,0.760324239730835,31376.434859981728,45,60,6,Genetic
4169,0.0009951591491699219,27753.780443145715,45,60,6,Random Hill Climb
4170,3.3838729858398438,27616.868379127034,45,60,6,MIMIC
4171,0.0020575523376464844,27404.865617825475,45,60,6,Simulated Annealing
4172,0.7818951606750488,31376.434859981728,45,60,8,Genetic
4173,0.001993417739868164,27753.780443145715,45,60,8,Random Hill Climb
4174,4.272191286087036,27616.868379127034,45,60,8,MIMIC
4175,0.001992464065551758,28187.44500206263,45,60,8,Simulated Annealing
4176,0.9174554347991943,31376.434859981728,45,60,10,Genetic
4177,0.0020034313201904297,27753.780443145715,45,60,10,Random Hill Climb
4178,5.386319637298584,27616.868379127034,45,60,10,MIMIC
4179,0.0029959678649902344,28187.44500206263,45,60,10,Simulated Annealing
4180,1.2382285594940186,31970.597791644253,45,60,12,Genetic
4181,0.0019960403442382812,27753.780443145715,45,60,12,Random Hill Climb
4182,6.1019182205200195,27616.868379127034,45,60,12,MIMIC
4183,0.002950906753540039,28187.44500206263,45,60,12,Simulated Annealing
4184,1.2428882122039795,31970.597791644253,45,60,14,Genetic
4185,0.0029854774475097656,29269.458733744992,45,60,14,Random Hill Climb
4186,6.9923858642578125,27616.868379127034,45,60,14,MIMIC
4187,0.001992464065551758,28187.44500206263,45,60,14,Simulated Annealing
4188,1.2581579685211182,31970.597791644253,45,60,16,Genetic
4189,0.001996755599975586,29269.458733744992,45,60,16,Random Hill Climb
4190,7.936545372009277,27616.868379127034,45,60,16,MIMIC
4191,0.0019931793212890625,28187.44500206263,45,60,16,Simulated Annealing
4192,1.2150084972381592,31970.597791644253,45,60,18,Genetic
4193,0.002990245819091797,29269.458733744992,45,60,18,Random Hill Climb
4194,9.050806045532227,27616.868379127034,45,60,18,MIMIC
4195,0.0029900074005126953,28187.44500206263,45,60,18,Simulated Annealing
4196,1.236936330795288,31970.597791644253,45,60,20,Genetic
4197,0.002990245819091797,29269.458733744992,45,60,20,Random Hill Climb
4198,9.900480031967163,27616.868379127034,45,60,20,MIMIC
4199,0.0019936561584472656,28187.44500206263,45,60,20,Simulated Annealing
4200,0.22524571418762207,29346.43279678401,45,60,2,Genetic
4201,0.0,24900.563444903273,45,60,2,Random Hill Climb
4202,1.5199682712554932,27616.868379127034,45,60,2,MIMIC
4203,0.0,24900.563444903273,45,60,2,Simulated Annealing
4204,0.5718874931335449,30648.942190999296,45,60,4,Genetic
4205,0.0,25302.76187697597,45,60,4,Random Hill Climb
4206,2.4541175365448,27616.868379127034,45,60,4,MIMIC
4207,0.002061605453491211,27142.559880979275,45,60,4,Simulated Annealing
4208,0.7847988605499268,31376.434859981728,45,60,6,Genetic
4209,0.002003908157348633,27753.780443145715,45,60,6,Random Hill Climb
4210,3.408097505569458,27616.868379127034,45,60,6,MIMIC
4211,0.001993417739868164,27404.865617825475,45,60,6,Simulated Annealing
4212,0.8189291954040527,31376.434859981728,45,60,8,Genetic
4213,0.001992940902709961,27753.780443145715,45,60,8,Random Hill Climb
4214,4.288306951522827,27616.868379127034,45,60,8,MIMIC
4215,0.0030236244201660156,28187.44500206263,45,60,8,Simulated Annealing
4216,0.9394516944885254,31376.434859981728,45,60,10,Genetic
4217,0.0019936561584472656,27753.780443145715,45,60,10,Random Hill Climb
4218,5.241775989532471,27616.868379127034,45,60,10,MIMIC
4219,0.0029916763305664062,28187.44500206263,45,60,10,Simulated Annealing
4220,1.2074058055877686,31970.597791644253,45,60,12,Genetic
4221,0.0019941329956054688,27753.780443145715,45,60,12,Random Hill Climb
4222,6.15437388420105,27616.868379127034,45,60,12,MIMIC
4223,0.002990245819091797,28187.44500206263,45,60,12,Simulated Annealing
4224,1.2199113368988037,31970.597791644253,45,60,14,Genetic
4225,0.00299072265625,29269.458733744992,45,60,14,Random Hill Climb
4226,7.001518726348877,27616.868379127034,45,60,14,MIMIC
4227,0.001992464065551758,28187.44500206263,45,60,14,Simulated Annealing
4228,1.2621304988861084,31970.597791644253,45,60,16,Genetic
4229,0.001993417739868164,29269.458733744992,45,60,16,Random Hill Climb
4230,7.945148229598999,27616.868379127034,45,60,16,MIMIC
4231,0.002989053726196289,28187.44500206263,45,60,16,Simulated Annealing
4232,1.282212734222412,31970.597791644253,45,60,18,Genetic
4233,0.0029897689819335938,29269.458733744992,45,60,18,Random Hill Climb
4234,9.038160800933838,27616.868379127034,45,60,18,MIMIC
4235,0.002990245819091797,28187.44500206263,45,60,18,Simulated Annealing
4236,1.261000394821167,31970.597791644253,45,60,20,Genetic
4237,0.0029897689819335938,29269.458733744992,45,60,20,Random Hill Climb
4238,9.74841856956482,27616.868379127034,45,60,20,MIMIC
4239,0.00299072265625,28187.44500206263,45,60,20,Simulated Annealing
4240,0.23712801933288574,29346.43279678401,45,60,2,Genetic
4241,0.0,24900.563444903273,45,60,2,Random Hill Climb
4242,1.5757091045379639,27616.868379127034,45,60,2,MIMIC
4243,0.0,24900.563444903273,45,60,2,Simulated Annealing
4244,0.5969967842102051,30648.942190999296,45,60,4,Genetic
4245,0.0009968280792236328,25302.76187697597,45,60,4,Random Hill Climb
4246,3.0113272666931152,27616.868379127034,45,60,4,MIMIC
4247,0.001993417739868164,27142.559880979275,45,60,4,Simulated Annealing
4248,0.972468376159668,31376.434859981728,45,60,6,Genetic
4249,0.0019936561584472656,27753.780443145715,45,60,6,Random Hill Climb
4250,3.645540714263916,27616.868379127034,45,60,6,MIMIC
4251,0.005980491638183594,27404.865617825475,45,60,6,Simulated Annealing
4252,0.8973519802093506,31376.434859981728,45,60,8,Genetic
4253,0.001992464065551758,27753.780443145715,45,60,8,Random Hill Climb
4254,5.054380178451538,27616.868379127034,45,60,8,MIMIC
4255,0.0029909610748291016,28187.44500206263,45,60,8,Simulated Annealing
4256,0.8890018463134766,31376.434859981728,45,60,10,Genetic
4257,0.0019919872283935547,27753.780443145715,45,60,10,Random Hill Climb
4258,5.52602219581604,27616.868379127034,45,60,10,MIMIC
4259,0.001992464065551758,28187.44500206263,45,60,10,Simulated Annealing
4260,1.238607406616211,31970.597791644253,45,60,12,Genetic
4261,0.001993417739868164,27753.780443145715,45,60,12,Random Hill Climb
4262,6.1028594970703125,27616.868379127034,45,60,12,MIMIC
4263,0.001993417739868164,28187.44500206263,45,60,12,Simulated Annealing
4264,1.2268900871276855,31970.597791644253,45,60,14,Genetic
4265,0.002995014190673828,29269.458733744992,45,60,14,Random Hill Climb
4266,7.040506601333618,27616.868379127034,45,60,14,MIMIC
4267,0.002992868423461914,28187.44500206263,45,60,14,Simulated Annealing
4268,1.2242145538330078,31970.597791644253,45,60,16,Genetic
4269,0.001993417739868164,29269.458733744992,45,60,16,Random Hill Climb
4270,8.163326978683472,27616.868379127034,45,60,16,MIMIC
4271,0.0029900074005126953,28187.44500206263,45,60,16,Simulated Annealing
4272,1.2490220069885254,31970.597791644253,45,60,18,Genetic
4273,0.0019919872283935547,29269.458733744992,45,60,18,Random Hill Climb
4274,8.878698348999023,27616.868379127034,45,60,18,MIMIC
4275,0.00299072265625,28187.44500206263,45,60,18,Simulated Annealing
4276,1.2188785076141357,31970.597791644253,45,60,20,Genetic
4277,0.001993417739868164,29269.458733744992,45,60,20,Random Hill Climb
4278,9.886574506759644,27616.868379127034,45,60,20,MIMIC
4279,0.0019910335540771484,28187.44500206263,45,60,20,Simulated Annealing
4280,0.23514270782470703,29346.43279678401,45,60,2,Genetic
4281,0.0,24900.563444903273,45,60,2,Random Hill Climb
4282,1.5565581321716309,27616.868379127034,45,60,2,MIMIC
4283,0.0,24900.563444903273,45,60,2,Simulated Annealing
4284,0.5566058158874512,30648.942190999296,45,60,4,Genetic
4285,0.0009968280792236328,25302.76187697597,45,60,4,Random Hill Climb
4286,2.433575391769409,27616.868379127034,45,60,4,MIMIC
4287,0.0009968280792236328,27142.559880979275,45,60,4,Simulated Annealing
4288,0.7886981964111328,31376.434859981728,45,60,6,Genetic
4289,0.0019936561584472656,27753.780443145715,45,60,6,Random Hill Climb
4290,3.461732864379883,27616.868379127034,45,60,6,MIMIC
4291,0.001993894577026367,27404.865617825475,45,60,6,Simulated Annealing
4292,0.819425106048584,31376.434859981728,45,60,8,Genetic
4293,0.0009961128234863281,27753.780443145715,45,60,8,Random Hill Climb
4294,4.255074501037598,27616.868379127034,45,60,8,MIMIC
4295,0.0019948482513427734,28187.44500206263,45,60,8,Simulated Annealing
4296,0.8345162868499756,31376.434859981728,45,60,10,Genetic
4297,0.001992464065551758,27753.780443145715,45,60,10,Random Hill Climb
4298,5.171368598937988,27616.868379127034,45,60,10,MIMIC
4299,0.0019936561584472656,28187.44500206263,45,60,10,Simulated Annealing
4300,1.2358086109161377,31970.597791644253,45,60,12,Genetic
4301,0.0019142627716064453,27753.780443145715,45,60,12,Random Hill Climb
4302,6.102947473526001,27616.868379127034,45,60,12,MIMIC
4303,0.0029904842376708984,28187.44500206263,45,60,12,Simulated Annealing
4304,1.2592742443084717,31970.597791644253,45,60,14,Genetic
4305,0.001993894577026367,29269.458733744992,45,60,14,Random Hill Climb
4306,7.079354286193848,27616.868379127034,45,60,14,MIMIC
4307,0.0019931793212890625,28187.44500206263,45,60,14,Simulated Annealing
4308,1.2444822788238525,31970.597791644253,45,60,16,Genetic
4309,0.0019941329956054688,29269.458733744992,45,60,16,Random Hill Climb
4310,8.153520822525024,27616.868379127034,45,60,16,MIMIC
4311,0.0029914379119873047,28187.44500206263,45,60,16,Simulated Annealing
4312,1.2207245826721191,31970.597791644253,45,60,18,Genetic
4313,0.0029876232147216797,29269.458733744992,45,60,18,Random Hill Climb
4314,8.917763471603394,27616.868379127034,45,60,18,MIMIC
4315,0.0022125244140625,28187.44500206263,45,60,18,Simulated Annealing
4316,1.2101631164550781,31970.597791644253,45,60,20,Genetic
4317,0.0029900074005126953,29269.458733744992,45,60,20,Random Hill Climb
4318,9.777337789535522,27616.868379127034,45,60,20,MIMIC
4319,0.002990245819091797,28187.44500206263,45,60,20,Simulated Annealing
4320,0.23108220100402832,29346.43279678401,45,65,2,Genetic
4321,0.0,24900.563444903273,45,65,2,Random Hill Climb
4322,1.5562312602996826,27616.868379127034,45,65,2,MIMIC
4323,0.0,24900.563444903273,45,65,2,Simulated Annealing
4324,0.5421855449676514,30648.942190999296,45,65,4,Genetic
4325,0.0010061264038085938,25302.76187697597,45,65,4,Random Hill Climb
4326,2.5066659450531006,27616.868379127034,45,65,4,MIMIC
4327,0.0009965896606445312,27142.559880979275,45,65,4,Simulated Annealing
4328,0.8361420631408691,31376.434859981728,45,65,6,Genetic
4329,0.0009942054748535156,27753.780443145715,45,65,6,Random Hill Climb
4330,3.415421724319458,27616.868379127034,45,65,6,MIMIC
4331,0.001993417739868164,27404.865617825475,45,65,6,Simulated Annealing
4332,0.7885057926177979,31376.434859981728,45,65,8,Genetic
4333,0.0010106563568115234,27753.780443145715,45,65,8,Random Hill Climb
4334,4.33078670501709,27616.868379127034,45,65,8,MIMIC
4335,0.0029904842376708984,28187.44500206263,45,65,8,Simulated Annealing
4336,0.8649065494537354,31376.434859981728,45,65,10,Genetic
